mdl,agnews,amazon_counterfactual,amazon_massive_scenario,amazonpolarity,appreviews,banking77,biasframes_intent,biasframes_offensive,biasframes_sex,capsotu,emotiondair,empathetic,financialphrasebank,imdb,manifesto,massive,mtop_domain,rottentomatoes,toxic_conversations_50k,trueteacher,tweet_sentiment_extraction,wikitoxic_insult,wikitoxic_obscene,wikitoxic_threat,wikitoxic_toxicaggregated,yahootopics,yelpreviews
deberta-v3-large-nli-triplet,0.8341231346130371,0.5892568230628967,0.6176847219467163,0.9284056425094604,0.9299155473709106,0.2633965313434601,0.7022200226783752,0.6444008350372314,0.6268577575683594,0.2954987585544586,0.47307032346725464,0.4202551543712616,0.8013922572135925,0.9264042377471924,0.09268350154161453,0.44312942028045654,0.5210655331611633,0.8377110958099365,0.718500018119812,0.51803058385849,0.6397720575332642,0.7445700168609619,0.8543341755867004,0.7730125188827515,0.8248316049575806,0.3296804428100586,0.9812732934951782
modernbert-base-nli,0.7503945827484131,0.7114403247833252,0.43642690777778625,0.9102893471717834,0.907706081867218,0.09043437242507935,0.5465528964996338,0.5776380896568298,0.8482319116592407,0.19477753341197968,0.3360637426376343,0.284860223531723,0.6360207200050354,0.8902238011360168,0.0514046847820282,0.2550359070301056,0.46609121561050415,0.7514071464538574,0.6840000152587891,0.5046326518058777,0.6124007701873779,0.7804387211799622,0.6800752878189087,0.6474895477294922,0.7515480518341064,0.4001066982746124,0.9595046043395996
modernbert-large-nli,0.7599613070487976,0.573447048664093,0.4358295798301697,0.9316798448562622,0.919562816619873,0.24262915551662445,0.6394937038421631,0.5238502621650696,0.7519950270652771,0.07798612862825394,0.3506722152233124,0.3033400774002075,0.5089853405952454,0.9129011034965515,0.1358354538679123,0.3800908029079437,0.5630275011062622,0.8649156093597412,0.6935000419616699,0.5123137831687927,0.6551805734634399,0.6706080436706543,0.8084891438484192,0.7850418090820312,0.7392317056655884,0.48952868580818176,0.9787516593933105
modernbert-large-nli-triplet,0.7170899510383606,0.5672227144241333,0.5210382342338562,0.9281454086303711,0.9195788502693176,0.22298629581928253,0.6149761080741882,0.5382528901100159,0.6718463897705078,0.0844113677740097,0.4243590533733368,0.3219197690486908,0.6131308674812317,0.9097689986228943,0.08327395468950272,0.45177799463272095,0.6414315104484558,0.8714821338653564,0.7000000476837158,0.5060928463935852,0.6779158711433411,0.7258509993553162,0.8147618770599365,0.7501426935195923,0.7493425607681274,0.25621747970581055,0.9789597988128662
ms-marco-MiniLM-L6-v2,0.4154464900493622,0.5248350501060486,0.13485178351402283,0.6921078562736511,0.7111815214157104,0.21929438412189484,0.6134754419326782,0.6368777751922607,0.4930448830127716,0.3598368167877197,0.2706259787082672,0.18157251179218292,0.4887731969356537,0.6291953325271606,0.09652630239725113,0.06176289916038513,0.22644147276878357,0.5787992477416992,0.5260000228881836,0.5126017928123474,0.41333243250846863,0.5011394023895264,0.5192086100578308,0.6022251844406128,0.49588721990585327,0.2964455485343933,0.6572002172470093
gte-reranker-modernbert-base,0.7090103626251221,0.5969749689102173,0.6065269708633423,0.9103273749351501,0.9164426326751709,0.6737946271896362,0.5048359632492065,0.5248481631278992,0.6852442026138306,0.4752907454967499,0.48167750239372253,0.38813093304634094,0.6491255760192871,0.8376922607421875,0.2129371166229248,0.5720893144607544,0.603864312171936,0.8020638227462769,0.5885000228881836,0.5955897569656372,0.6136220097541809,0.5360356569290161,0.5620940923690796,0.6178680062294006,0.5478123426437378,0.3892977833747864,0.9633132219314575
bge-reranker-base,0.6561883687973022,0.4930598735809326,0.5443271398544312,0.6631482839584351,0.7906106114387512,0.5103347301483154,0.4995654821395874,0.47452253103256226,0.588146984577179,0.521611750125885,0.33640772104263306,0.26934754848480225,0.5032211542129517,0.6951839327812195,0.19312702119350433,0.5303319692611694,0.7473637461662292,0.5759849548339844,0.5690000057220459,0.4728640913963318,0.5825268030166626,0.5421292781829834,0.5732912421226501,0.596281886100769,0.5769000053405762,0.4204748272895813,0.6498012542724609
bge-reranker-large,0.7403790950775146,0.5504170060157776,0.5826599597930908,0.8705364465713501,0.8909690380096436,0.584199845790863,0.5916775465011597,0.5455132126808167,0.5790870189666748,0.5725051164627075,0.47783219814300537,0.3266182839870453,0.5833433270454407,0.8063130378723145,0.17478394508361816,0.5665310025215149,0.8170444369316101,0.7560975551605225,0.6389999985694885,0.44794851541519165,0.6050503849983215,0.5339279174804688,0.6108042001724243,0.5596234202384949,0.6199691295623779,0.5347358584403992,0.880921483039856
Qwen3-Reranker-0.6B,0.794529914855957,0.5473359823226929,0.7087323665618896,0.9120965600013733,0.8866807222366333,0.6616645455360413,0.5399225950241089,0.599557638168335,0.5030565857887268,0.5923603177070618,0.5231236219406128,0.42157384753227234,0.619957685470581,0.8846499919891357,0.314266175031662,0.613998532295227,0.8025047183036804,0.7833020687103271,0.6490000486373901,0.4990118443965912,0.6112505197525024,0.7451459765434265,0.796930193901062,0.7542791962623596,0.7910267114639282,0.5440412759780884,0.9468480944633484
Qwen3-Reranker-8B,0.7995575666427612,0.6736897826194763,0.80195552110672,0.9568408727645874,0.9285714626312256,0.7193227410316467,0.7398936152458191,0.7607153654098511,0.8823120594024658,0.694545328617096,0.5077645778656006,0.49000710248947144,0.7951804995536804,0.9499140977859497,0.34560656547546387,0.7392416000366211,0.824242889881134,0.903377115726471,0.7400000095367432,0.51113361120224,0.6507819890975952,0.8500308990478516,0.8845878839492798,0.8849372267723083,0.8586984872817993,0.6013916730880737,0.9824041128158569
all-MiniLM-L6-v2,0.5069217085838318,0.5,0.5811715126037598,0.5012728571891785,0.5356342792510986,0.4374663829803467,0.5584455728530884,0.5465722680091858,0.5801851749420166,0.5023189783096313,0.22658133506774902,0.16362914443016052,0.32211822271347046,0.5058479309082031,0.1652449667453766,0.39252763986587524,0.6577910780906677,0.4990619122982025,0.4909999966621399,0.4853178858757019,0.3997218608856201,0.5044324398040771,0.5083074569702148,0.5802111029624939,0.5386421084403992,0.34622490406036377,0.5
e5-base-v2,0.7691781520843506,0.5597846508026123,0.6322030425071716,0.9251173734664917,0.9268753528594971,0.6465913653373718,0.6064669489860535,0.591576337814331,0.5062779188156128,0.6365930438041687,0.45467713475227356,0.40761905908584595,0.6048827171325684,0.8972024917602539,0.24918732047080994,0.5804132223129272,0.8310351371765137,0.8367729783058167,0.6504999995231628,0.4906826615333557,0.5944191217422485,0.7499332427978516,0.6823936700820923,0.6332731246948242,0.6832839250564575,0.5562304258346558,0.952033519744873
e5-large-v2,0.7923803925514221,0.6256380081176758,0.6555721759796143,0.9424151182174683,0.9101702570915222,0.594748318195343,0.5485363602638245,0.523840069770813,0.5717475414276123,0.5643118619918823,0.4994733929634094,0.4221965968608856,0.6750686168670654,0.9271707534790039,0.24636535346508026,0.5962241888046265,0.812618613243103,0.8545966148376465,0.6100000143051147,0.48182135820388794,0.5881868600845337,0.6086787581443787,0.7008911967277527,0.6403100490570068,0.699086606502533,0.5555293560028076,0.9765561819076538
e5-mistral-7b-instruct,0.7775763273239136,0.531090497970581,0.7543610334396362,0.9393349885940552,0.9318516254425049,0.686503529548645,0.6689438223838806,0.5447821021080017,0.5122080445289612,0.6929008960723877,0.5377311110496521,0.5399547219276428,0.7472397685050964,0.9131993055343628,0.3193519115447998,0.7001461982727051,0.8841664791107178,0.8442776203155518,0.6589999794960022,0.4771687090396881,0.6403813362121582,0.5527304410934448,0.5122124552726746,0.5266736149787903,0.5184664726257324,0.6391779184341431,0.9833787679672241
bge-base-en-v1.5,0.652498722076416,0.562647819519043,0.6418625712394714,0.9288598895072937,0.9034178256988525,0.6667591333389282,0.5740678310394287,0.5746545195579529,0.5098469853401184,0.6417205333709717,0.46722355484962463,0.33924028277397156,0.6518524885177612,0.8956555128097534,0.22956110537052155,0.6366740465164185,0.8345134258270264,0.8142589330673218,0.6410000324249268,0.48247748613357544,0.6098494529724121,0.5809069871902466,0.71601802110672,0.5571510195732117,0.7300294637680054,0.5850311517715454,0.9447946548461914
bge-large-en-v1.5,0.7728698253631592,0.6181376576423645,0.6621493697166443,0.9483811259269714,0.9188587665557861,0.704035758972168,0.5598134994506836,0.5169197916984558,0.5209751725196838,0.6577588319778442,0.480523020029068,0.3890635371208191,0.6388155817985535,0.9349300265312195,0.3101934492588043,0.6150498986244202,0.8744300603866577,0.824577808380127,0.6935000419616699,0.47728073596954346,0.6208119988441467,0.5734736919403076,0.5643137693405151,0.5133605599403381,0.5759053230285645,0.5753264427185059,0.9514611959457397
gte-base-en-v1.5,0.7591022253036499,0.6484190225601196,0.6845355033874512,0.8969283103942871,0.9289394617080688,0.6764678359031677,0.6011562347412109,0.6285054683685303,0.5147339105606079,0.6441802382469177,0.4499507546424866,0.3631083071231842,0.6296189427375793,0.8463601469993591,0.2498115450143814,0.6075910925865173,0.8944736123085022,0.8433395624160767,0.7070000171661377,0.48850634694099426,0.6224585175514221,0.6805330514907837,0.77093505859375,0.5890547633171082,0.6777241230010986,0.558665931224823,0.9720330834388733
gte-large-en-v1.5,0.7503991723060608,0.5942674279212952,0.710762083530426,0.9521236419677734,0.9072100520133972,0.6546837687492371,0.5665242671966553,0.5044152736663818,0.5757741928100586,0.6364038586616516,0.45103153586387634,0.36367812752723694,0.6876605749130249,0.9419607520103455,0.3327782452106476,0.6551083922386169,0.8634548187255859,0.8733583688735962,0.8115000128746033,0.45337727665901184,0.6576856374740601,0.7914656400680542,0.8358572125434875,0.7222803235054016,0.8273673057556152,0.5538436770439148,0.9326444864273071
gte-modernbert-base,0.7619649171829224,0.5357276201248169,0.6931670904159546,0.9514471292495728,0.9229871034622192,0.661003589630127,0.6271906495094299,0.6012561321258545,0.5150084495544434,0.6106833815574646,0.49262484908103943,0.4010213613510132,0.6627617478370667,0.9081318974494934,0.287731796503067,0.690264105796814,0.8759384155273438,0.8189493417739868,0.7404999732971191,0.47541648149490356,0.6663501262664795,0.6900323629379272,0.6017239689826965,0.5591003894805908,0.562312126159668,0.5449396967887878,0.9600390195846558
Qwen3-Embedding-0.6B,0.6807345151901245,0.6247977018356323,0.683259904384613,0.9025961756706238,0.8693036437034607,0.6659894585609436,0.5030898451805115,0.5346786975860596,0.56468266248703,0.6490484476089478,0.546855092048645,0.4114857316017151,0.6478113532066345,0.8794885277748108,0.2821764349937439,0.6708149313926697,0.8623234033584595,0.7607879638671875,0.6909999847412109,0.4729841351509094,0.5823470950126648,0.6195178627967834,0.5889812707901001,0.677301287651062,0.6805440783500671,0.5439555644989014,0.9622864723205566
Qwen3-Embedding-8B,0.7818300127983093,0.5379061102867126,0.7766295671463013,0.941142201423645,0.923051118850708,0.7408914566040039,0.5210214257240295,0.5880531072616577,0.4601544737815857,0.6487294435501099,0.597652018070221,0.5039448738098145,0.7841603755950928,0.9465738534927368,0.40162768959999084,0.7239789962768555,0.9187555909156799,0.8611632585525513,0.7319999933242798,0.5042126178741455,0.5303038954734802,0.5099667906761169,0.5426182746887207,0.6349372267723083,0.5691487789154053,0.5808680057525635,0.961013674736023
gemma-3-270m-it,0.23454733192920685,0.4938378930091858,0.06512986868619919,0.5007985234260559,0.5129928588867188,0.01021870318800211,0.42782309651374817,0.5546879768371582,0.47593164443969727,0.04955240711569786,0.14155223965644836,0.0364009328186512,0.33413049578666687,0.5163410305976868,0.01886792480945587,0.007502308581024408,0.07872911542654037,0.5037523508071899,0.5010000467300415,0.5011001825332642,0.31279417872428894,0.5449715256690979,0.5591838359832764,0.47332635521888733,0.5492873191833496,0.07161495834589005,0.4668275713920593
gemma-3-1b-it,0.384908527135849,0.5375326871871948,0.1943022459745407,0.5831242203712463,0.689548134803772,0.14734937250614166,0.5401318073272705,0.49461936950683594,0.6471008062362671,0.1541706770658493,0.2009340524673462,0.20882539451122284,0.46473199129104614,0.6009042263031006,0.027067728340625763,0.11287318170070648,0.2695980966091156,0.6013133525848389,0.5349999666213989,0.4599382281303406,0.43013113737106323,0.5910699367523193,0.6153833866119385,0.5616204142570496,0.5704455971717834,0.22860918939113617,0.5933911204338074
Llama-3.2-3B-Instruct,0.6772974729537964,0.5060687065124512,0.5797895789146423,0.5358102321624756,0.5388984680175781,0.4355233311653137,0.48037463426589966,0.5743184685707092,0.5153378844261169,0.4804648756980896,0.3467283248901367,0.39415672421455383,0.37093403935432434,0.5313011407852173,0.11978432536125183,0.4001505970954895,0.5766440629959106,0.5112570524215698,0.5180000066757202,0.49405914545059204,0.4376610517501831,0.5522796511650085,0.5689176321029663,0.4990966320037842,0.5609171986579895,0.45707938075065613,0.4704800248146057
Qwen3-4B,0.8233746290206909,0.8474106788635254,0.6912088394165039,0.9441041946411133,0.9165706634521484,0.42354440689086914,0.5426543951034546,0.6926696300506592,0.8601654767990112,0.5773991346359253,0.40451374650001526,0.34169602394104004,0.7370214462280273,0.9225436449050903,0.20944738388061523,0.4270361065864563,0.7954626679420471,0.8677297830581665,0.5625,0.5030364394187927,0.6524324417114258,0.8719052076339722,0.8926034569740295,0.9057626724243164,0.8698079586029053,0.5097914338111877,0.9842493534088135
Phi-4-mini-instruct,0.5561092495918274,0.5401468873023987,0.5442071557044983,0.6058675646781921,0.6001824140548706,0.4476704001426697,0.45673811435699463,0.6001869440078735,0.5066988468170166,0.47562360763549805,0.3211808204650879,0.3165235221385956,0.4090906083583832,0.6044906377792358,0.17197829484939575,0.2905403673648834,0.5209943652153015,0.5834896564483643,0.5034999847412109,0.49998798966407776,0.4292381703853607,0.6248852014541626,0.5977449417114258,0.6027957201004028,0.6093939542770386,0.45940494537353516,0.5871789455413818
Qwen3-8B,0.8527622222900391,0.7908315658569336,0.6931420564651489,0.944156289100647,0.9174827337265015,0.4338746964931488,0.6794042587280273,0.7152205109596252,0.8987663984298706,0.5517712831497192,0.38969686627388,0.2636229991912842,0.8444997072219849,0.9371775388717651,0.21952621638774872,0.42630308866500854,0.8283316493034363,0.8592870235443115,0.5605000257492065,0.5,0.6619555950164795,0.8645344972610474,0.8898411989212036,0.9224990606307983,0.8616224527359009,0.5259219408035278,0.9831706285476685
Mistral-Nemo-Instruct-2407,0.8379960060119629,0.7138988971710205,0.6534603834152222,0.9446386098861694,0.8994015455245972,0.4029290974140167,0.6715710163116455,0.7890359163284302,0.8466761708259583,0.5213670134544373,0.4336623549461365,0.3043708801269531,0.7896091938018799,0.9498240947723389,0.20043033361434937,0.3954383432865143,0.770418643951416,0.6078799366950989,0.5764999985694885,0.531496524810791,0.6439123749732971,0.8814754486083984,0.915145754814148,0.9264454245567322,0.8475329279899597,0.5971412062644958,0.9687588810920715
